camera_id,name,lat,lon,area,score,level,vehicles,pedestrians,signals
a4417c97-9878-4b98-902f-58860d63e7cb,WBB - 11  NIR-5 @ East of Manhattan Tower,40.714394,-73.974648,Manhattan,0.0,low,0,0,0
a9979a0c-71f2-4f5e-a87c-4d29c1104d5c,WBB-6 North Rdwy @ Delancey St & Clinton St,40.717805,-73.985691,Manhattan,8.0,medium,8,0,0
46181c0e-f2ae-4daa-8a94-74dd5b2bbc19,QBB NOR @ York Ave,40.759134,-73.959401,Manhattan,0.0,low,0,0,0
ba3d9734-3871-4d49-b46b-88d88dd96e71,AVE C @ 23 St,40.73545,-73.9751,Manhattan,1.5,low,1,0,1
bc2fd2da-1d56-46fa-a1ab-8674fac93877,7 Ave @ 43 St - 64.186 - PTZ,40.756707,-73.986442,Manhattan,7.0,medium,7,0,0
45cb119b-0e4a-442e-9410-b810ab8c255d,7 Ave @ 43 St,40.756691,-73.986476,Manhattan,6.9,medium,6,3,0
2191c11c-1757-4938-a608-a2c6ae0e6486,9 Ave @ 30 St,40.75092,-73.99816,Manhattan,7.0,medium,5,5,1
bb9ce48d-0458-4493-89ad-ae51065b5796,Lincoln Tun Approach(Bet. 9Av & 10Av) @ W 33 St - 3.50,40.753522,-73.998587,Manhattan,0.0,low,0,0,0
140a20d7-7ae7-409c-8c18-67d6b2ef7b2d,West st and Battery place,40.704859,-74.016946,Manhattan,7.9,medium,5,8,1
19789499-03ac-45de-9401-a7a71ea60d1e,7 AVE @ 44 St,40.75736,-73.986,Manhattan,7.4,medium,5,8,0
4850e464-1111-4b5d-a72d-f54a0e12a789,8 Ave @ 49 St,40.761676,-73.986581,Manhattan,8.8,medium,7,6,0
50725dbd-6e39-4ed0-aa3b-89f9c8feff4e,FDR Dr @ 135 Street,40.8109509339364,-73.9343833923339,Manhattan,8.0,medium,8,0,0
3309fba1-cc5f-483a-92bc-7d85951f1558,FDR Dr @ Old Slip,40.703095,-74.007681,Manhattan,0.0,low,0,0,0
4ebe49c8-3e68-43f7-b415-da3db9f72693,7 Ave @ 54 St,40.763617,-73.981436,Manhattan,3.3,low,3,1,0
0bcfbc92-d455-4f62-846a-32afbefa3b4b,Amsterdam @ 72 St,40.7786,-73.9816,Manhattan,5.8,medium,4,6,0
bff9cee2-1513-4af3-9838-ea7a35552049,Rockefeller Plaza @ W 51 St,40.75973,-73.97807,Manhattan,6.5,medium,5,5,0
74bdd301-683c-4ea7-abf2-a5715dca8e17,York Ave @ 63 St,40.761216,-73.957815,Manhattan,4.6,low,4,2,0
32651453-d9de-4cde-af4b-be42b8de2775,BB-39 North Rdwy @ Bridge Midspan,40.7060356,-73.9966579,Manhattan,2.0,low,2,0,0
547cd268-58f9-4a84-a235-dbaa0432d79a,South Street @ Pike Street,40.709853,-73.991746,Manhattan,4.0,low,4,0,0
5214cfe8-ccfc-42e9-8e2a-ff2865c1a518,Houston St @ Broadway,40.725458,-73.996756,Manhattan,13.8,medium,12,6,0
bb362cd8-057b-4538-bdee-cf846a725ea0,Dyer Ave @ W 40 St,40.7577,-73.9948,Manhattan,4.0,low,4,0,0
63e79f0b-7dea-4c8e-864c-f3315f9cc62c,Grand St @ Broadway,40.720855,-74.000655,Manhattan,0.0,low,0,0,0
c2b6f1ab-8baa-4384-9dc9-5bd2e374701e,FDR Dr @ 155 Street,40.8282,-73.9351,Manhattan,3.0,low,3,0,0
5e0c441b-7587-494c-aade-6fea9efc1c73,Malcolm X Blvd/Lenox Ave @ 110 St/CPN,40.798238,-73.952408,Manhattan,7.0,medium,7,0,0
c0f05969-abc6-4fa6-b317-3e6ba03e989a,Dyer Ave @ W 41 St,40.7584,-73.9944,Manhattan,4.1,low,3,2,1
b222af52-75f2-4588-80ef-354bb7c159c8,Church St @ Park Pl,40.713276,-74.009276,Manhattan,9.3,medium,9,1,0
769a2e94-5bbc-4a03-86a7-39d3a70213f7,Broadway @ 96 St,40.794668,-73.971788,Manhattan,5.0,medium,3,0,4
d1363c77-e061-4414-be82-e6d749254859,Madison Ave @ 42 St,40.7528121596316,-73.9792838595713,Manhattan,0.8999999999999999,low,0,3,0
3df06012-4c10-46e1-81d0-55405342e8df,3 AVE @ 76 St,40.77234,-73.9587,Manhattan,8.5,medium,8,0,1
3d8e276f-b179-414d-a506-679d5e559d3e,Broadway @ 51 St,40.762077539856,-73.9836422756604,Manhattan,9.0,medium,9,0,0
85837859-3e5d-4e1b-8740-1c2ea3ed5662,Broome St and Lafayette St,40.721091,-73.998074,Manhattan,11.0,medium,11,0,0
a249b3ee-bde9-4d6d-9a18-9cd2108d2eb0,Allen St @ Delancey St (B),40.719108,-73.99043,Manhattan,9.3,medium,8,1,2
b5a78bda-3ca9-4ad4-bd03-4cee70baba2d,5 Ave @ 59 St,40.764289,-73.973023,Manhattan,4.7,low,3,4,1
d1c219c0-afdd-4fa4-a72c-cc1b1318b99d,9 Ave @ 23 St,40.7465085991952,-74.001366842392,Manhattan,2.6,low,2,2,0
b7e5959c-1fc5-4fd2-a73e-426127b587b1,Park Ave @ 86 St,40.780167,-73.957114,Manhattan,5.2,medium,4,4,0
33aa3bec-8143-421c-a0f7-866a2feaa352,QBB SOR @ W Channel,40.757855,-73.957152,Manhattan,0.0,low,0,0,0
1eb66413-6761-4eb0-bc04-e2533bb74b42,Madison Ave @ 49 St,40.7572361824409,-73.9760573417802,Manhattan,5.6,medium,5,2,0
b95471db-03ed-4fc3-9b91-561328029fd4,Houston St @ Bowery St,40.724113,-73.992623,Manhattan,10.0,medium,10,0,0
c880d0c4-db84-44c2-9f00-62f21a83b5d0,Broadway @ Columbus Circle,40.768532,-73.98209,Manhattan,13.5,medium,12,5,0
5b44d19e-de48-4941-b071-d2a4c08bd230,2 Ave @ 58 St,40.759333,-73.965302,Manhattan,14.2,medium,10,9,3
c6d82dbd-1c49-478f-819f-a38c1826b628,Canal St @ 6 Ave ,40.721872,-74.005346,Manhattan,9.0,medium,7,5,1
b963b25c-9fcf-4a12-b502-c57468510315,QBB UL Entrance @ Thomson Ave,40.745235,-73.9377,Manhattan,3.0,low,3,0,0
c5040f93-f4ec-4803-8370-8b931b0443e2,FDR Dr @ 64 St,40.761186,-73.955676,Manhattan,14.0,medium,14,0,0
5bb6d7d8-39ce-43b8-b539-376fbcf73927,3 Ave @ 49 St,40.7552116061846,-73.9712421172846,Manhattan,6.3,medium,6,1,0
d8122408-7092-41ba-a9db-ef8847edeaef,Broadway @ 43 St,40.756583,-73.986156,Manhattan,8.3,medium,5,11,0
c6d013c9-e69b-4824-8dad-b6580491d916,Madison Ave @ E 43 St,40.753417,-73.97874,Manhattan,3.8,low,3,1,1
15f7a00b-5afb-4193-a5e4-dfe7710a5dfe,3 AVE @ 34 ST,40.7457272953698,-73.9781169718397,Manhattan,7.6,medium,7,2,0
d892897d-5a64-4450-9502-2e91b3ce5eea,QBB SOR @ Sutton Pl,40.758904,-73.959539,Manhattan,0.0,low,0,0,0
9eca011a-81b1-4e4a-b44a-4ee2bc8affff,Queens Midtown Tunnel Exit @ 37 St,40.747325,-73.976079,Manhattan,5.0,medium,5,0,0
8385d983-6782-4219-8aab-98f26b224f9d,1 st Camera South Bound BPU-148.55,40.70414,-74.01667,Manhattan,0.0,low,0,0,0
2e5f0c0e-575d-4323-86ec-63e75acbf129,QBB UL CM @ Roosevelt,40.75681,-73.95413,Manhattan,1.0,low,1,0,0
5352e130-4668-4be5-a7b9-9e1ce4ea6d4c,3 Ave @ 42 St,40.7507631595424,-73.9744615986273,Manhattan,4.0,low,2,5,1
ca545979-d0c1-4735-88d6-61b6311bb6bc,Henry Hudson Pkwy @ 125 St,40.818617,-73.96099,Manhattan,10.0,medium,10,0,0
c217a64e-95c3-4442-96d1-7a6c177615d7,CPW @ 110 St,40.800325,-73.958392,Manhattan,1.6,low,1,2,0
0952329e-6b6f-4286-b5e3-b682eae94e52,Broadway @ Chambers St,40.714177,-74.006307,Manhattan,3.3,low,3,1,0
444aa32f-8102-4ca6-a7f8-5c9fd8fd5571,Houston St @ Christies St,40.723591,-73.991117,Manhattan,11.0,medium,11,0,0
3f04a686-f97c-4187-8968-cb09265e08ff,Central Park @ 72nd St Post 37,40.770785,-73.978337,Manhattan,2.6999999999999997,low,0,9,0
c34ca47e-e375-4b9f-a8d7-f9737566b783,6 Ave @ 42 St,40.7548488195947,-73.9841249380499,Manhattan,9.2,medium,8,4,0
5f9ef54f-f3ac-4ce9-ad39-2e483467867a,WBB - 5 NOR-5 @ Delancey St North/FDR,40.715043,-73.976486,Manhattan,5.0,medium,5,0,0
dd80055d-ae29-469e-bce5-bf62228a3178,WBB - 16 SOR-4 @ Kent Ave South,40.712193,-73.967948,Manhattan,0.0,low,0,0,0
99bd1846-c0e4-4689-b077-63d2525bf1aa,Amsterdam Ave @ W 180 st ,40.84652,-73.932073,Manhattan,14.0,medium,14,0,0
8d7e94a5-7a81-4e92-8171-9f6c0f0ca7bf,FDR @ E 53 St,40.754739,-73.96219,Manhattan,5.0,medium,5,0,0
a356e2c6-7d95-4d93-85c1-da3d05485d8c,MADISON @ 34 ST,40.7477755134971,-73.9829511142234,Manhattan,8.0,medium,8,0,0
1ccb8d7c-43d4-450e-b40c-79527766db75,Audobon Ave @ W 181 ST,40.848738,-73.932353,Manhattan,6.8,medium,6,1,1
2589c0d6-c389-4861-b812-4ae68f560eba,46 St Bet. 5 Ave & Madison Ave,40.7557483,-73.9784187,Manhattan,11.6,medium,11,2,0
cd949f21-54b2-4d11-8aae-4ffba8654271,5 Ave @ E 60 St,40.764959,-73.972578,Manhattan,2.1,low,1,2,1
62b3062d-542f-40f1-86ec-206710e789b6,3 Ave @ 57 St,40.760252895987,-73.967542473241,Manhattan,0.6,low,0,2,0
8933100a-8229-42fe-b4b2-265db410d7ae,5 Ave @ 46 St,40.756036,-73.979014,Manhattan,13.6,medium,13,2,0
e610bc71-9bfb-4a92-928d-ad33cd1b9afd,Harlem River Dr @ Dyckman St /10 Av,40.858893,-73.923042,Manhattan,7.0,medium,7,0,0
cd229284-a743-4ac4-9430-366f11e68d6c,Irving Pl @ 14 St,40.733984,-73.988693,Manhattan,2.0,low,2,0,0
63bf5db0-582d-4482-ad51-52338c7f9906,3 Ave @ 14 St,40.733275,-73.987279,Manhattan,1.9,low,1,3,0
05468f62-4092-4ff5-9bb6-0f70e56ff544,2 Ave @ 49 St,40.75426,-73.968991,Manhattan,5.3,medium,5,1,0
606916f2-cd00-4893-9d2b-4c9f9d6d974f,AVE C @ 18 St,40.7316,-73.9742,Manhattan,2.0,low,2,0,0
5531396b-856d-429b-8bde-a845ef87aead,Henry Hudson @ 158 St,40.835892,-73.948717,Manhattan,7.6,medium,7,2,0
0f3b6031-fe36-43df-b2c7-6120e0580309,Brooklyn Bridge - Ped Walk Way,40.709046,-74.000735,Manhattan,8.8,medium,7,6,0
074b4e06-5090-47a5-b672-8b15780c9255,2 Ave @ 79 St,40.773298,-73.955022,Manhattan,3.6,low,3,2,0
dfc5bbff-683c-483d-bed5-8ff2b7c4781b,Harlem River Dr @ 150 St,40.824074,-73.934464,Manhattan,0.0,low,0,0,0
9e3e26ae-d49f-4f64-ba99-113b779c25a2,Park Ave @ 53 St,40.759067,-73.97261,Manhattan,5.0,medium,5,0,0
66810a94-7065-4f6e-b306-3d3088930d89,11 Ave/Rt 9A @ 14 St,40.742342,-74.008683,Manhattan,10.0,medium,8,0,4
03a8a2da-3ac2-45aa-a5ba-4ff7d1ecbd22,5 Ave @ 47 St,40.756682,-73.978578,Manhattan,7.5,medium,7,0,1
ce81bdbd-967b-4ad0-ab40-c4628bb59560,Park Ave @ 106 St,40.79294,-73.9479,Manhattan,15.0,high,15,0,0
cdfc2dbe-7ce3-4775-ab7a-8440a9828358,Worth Street @ Bowery,40.713578,-73.998542,Manhattan,10.9,medium,8,3,4
326b2bab-d277-4c5a-9778-a7af791ad151,9 Ave @ 37 St,40.7552720843545,-73.9948547204017,Manhattan,10.4,medium,9,3,1
e278de5c-4cfa-46e7-aa85-59512db61f0d,FDR Dr @ 23 St,40.7348035082712,-73.9746809005737,Manhattan,14.0,medium,14,0,0
d138b651-e2ed-4065-a0f9-ef56a65f61d4,West Broadway @ West Houston St,40.726958,-73.999928,Manhattan,9.0,medium,9,0,0
d67e45e9-034f-4bd9-9bc3-12d07a12af48,3 Ave @ 114 St,40.7966,-73.9408,Manhattan,8.3,medium,8,1,0
d78ebdc6-2211-479e-bda6-59d79db20258,8 Ave @ 57 St,40.766796,-73.9829,Manhattan,12.5,medium,11,5,0
d45fb588-de4c-4139-9e27-5b2d4c371b3d,York Ave @ 72 St,40.76687,-73.9538,Manhattan,9.6,medium,8,2,2
9f6b60c8-b940-4eec-a3c5-4b60d24c751b,YORK AVENUE @ EAST 60 STREET,40.759324,-73.95905,Manhattan,0.0,low,0,0,0
1546f761-039c-4b5c-af5e-75c83c9f603f,Lexington Ave @ 42 St,40.7514494972593,-73.976060779701,Manhattan,2.4,low,0,8,0
2bc8aef2-fc97-47e0-84cd-1efc8ee21bfe,10 Ave @ W 34 St,40.754591,-73.999142,Manhattan,5.6,medium,5,2,0
d2940392-4ee6-433a-ae24-f4f4f15f2566,MHB-16A Manh East of Colonnade Entr,40.715131,-73.995022,Manhattan,0.0,low,0,0,0
f2b94b32-fc41-42b6-935d-8330374ca05a,1 Ave @ 110 St,40.792177,-73.93825,Manhattan,9.0,medium,9,0,0
d1d8cd99-7609-409a-a739-f5913dabf4e6,Lexington Ave @ 49 St,40.7558782935853,-73.972833819289,Manhattan,4.6,low,4,2,0
db028e65-b4b4-4f83-a427-6be6cb3f2ace,Riverside DR. @ Pedestrian Crossing NOF 181 St,40.852383,-73.941088,Manhattan,6.0,medium,6,0,0
d9cd00ff-9b8e-492f-8b02-db27b6cf847c,BB - Ramp from Pearl St - 156.104,40.710974,-74.003631,Manhattan,2.0,low,2,0,0
efa9a3d5-e5fa-440e-8f6e-68436b8c397b,Malcom X Blvd @ 145 St,40.820458,-73.936233,Manhattan,1.0,low,1,0,0
34616ac5-0cc5-4b86-ac7a-82c77238a536,West st and Chambers,40.717179,-74.012897,Manhattan,3.1,low,2,2,1
d83aed40-b117-424b-8caf-35c3afe82527,East 60th St @ Queensboro Bridge Exit ,40.760695,-73.963158,Manhattan,2.0,low,2,0,0
69c109a1-a8dd-4164-bbc1-88497dc67c1e,MHB-20 Mahn S URW @ Anch,40.710786,-73.992738,Manhattan,0.0,low,0,0,0
f9e26c16-1cd9-495d-a988-bd80666c28bb,WBB - NOR - 3 @  Kent Ave North,40.71241,-73.967779,Manhattan,0.0,low,0,0,0
6d7298dd-f56a-4d33-b1d4-b2c1ec659dda,C4-WST-02-NB_at_Vestry_St,40.722898,-74.011638,Manhattan,0.0,low,0,0,0
6fa8acf2-f5bf-4200-afde-1240868ca3e3,Houston St @ Lafeyette St,40.725063,-73.995413,Manhattan,9.8,medium,9,1,1
e0ac368d-414a-4606-bea5-236e94a2d5b5,Brooklyn Bridge @ Centre Street,40.712423,-74.004937,Manhattan,0.6,low,0,2,0
74ca7d62-c8e5-4986-82fa-cd8d8db835b9,BB- 42 South Rdwy @ Bridge Midspan,40.705954,-73.996802,Manhattan,2.0,low,2,0,0
76faba94-f9e5-42d7-981e-0cbbbfd4bc21,Broadway @ 46 Street,40.758711,-73.985366,Manhattan,0.0,low,0,0,0
7ae8f58a-84e9-4c9f-9e90-daa2dc548f20,Pearl Street @ St. James Pl,40.711038,-74.000466,Manhattan,12.5,medium,11,5,0
78a5c61d-9dce-4b52-b0da-bf7d22c1f501,8 Ave @ Columbus Cr South,40.767775,-73.982089,Manhattan,10.0,medium,10,0,0
e4542be1-fe19-4efa-a25e-0d0c1065c8a2,58 St @ QBB UL Approach,40.75959,-73.96396,Manhattan,1.5,low,0,0,3
82b5a027-8b2d-43ce-ba8e-329382bd61bf,Galvin Ave @ W 40 St,40.7588,-73.9976,Manhattan,4.0,low,4,0,0
786650de-d254-47dc-aa8a-de9a4c231a2a,2 Ave @ 23 St,40.737876,-73.980926,Manhattan,12.0,medium,10,5,1
fcaf0a31-e2ec-4abe-815d-2623d5e7b87b,WBB SIR - 1 @ Manhattan Anchorage,40.7150465,-73.9772337,Manhattan,0.0,low,0,0,0
fcfbaa3d-13e5-4687-9688-ae1eab37c723,7 Ave @ 23St,40.7441114245984,-73.9956503622239,Manhattan,7.4,medium,6,3,1
7a7016c5-a086-40fd-9298-90f17f8b6cea,5 Ave @ 49 St,40.7579183170509,-73.9776717716469,Manhattan,7.0,medium,7,0,0
db84e6bd-1436-4213-bbfb-f6e0ceab38c7,West Houston @ Varick St,40.7286,-74.005356,Manhattan,11.0,medium,11,0,0
fd82a010-c29e-4bcb-8d70-dd2204879a97,Water St @ Whitehall,40.702389,-74.012806,Manhattan,8.8,medium,7,6,0
b55781b8-827c-40e3-b094-27c289d22f7a,10 Ave @ 42 St,40.759663,-73.995317,Manhattan,14.9,medium,12,8,1
7e2400e3-cad2-407a-927b-d575a35048e3,Central Park West @ 66 St,40.772441,-73.978751,Manhattan,7.5,medium,7,0,1
79f45918-c13e-4357-9ccb-9e3e7ea5b6af,1 Ave @ 57 st,40.75823,-73.96289,Manhattan,11.3,medium,11,1,0
62ecb539-5e6c-40ff-a771-ea77153cc4ed,Rockefeller Plz @ 48 St (between 5 Ave and 6 Ave),40.757839,-73.979362,Manhattan,9.8,medium,8,6,0
7f865d20-e4f4-4f7c-88db-c0edf88a9501,Broadway @ 145 St,40.826446,-73.950423,Manhattan,5.6,medium,5,2,0
93dea5a7-a63f-4415-ae12-f32b62540f11,Kenmare St @ Cleveland pl,40.72147,-73.9974,Manhattan,8.6,medium,8,2,0
dbbf45f6-7d87-46fa-825f-454a7e2bbcad,Broadway @ 46 St- Quad East,40.7587,-73.985348,Manhattan,4.6,low,4,2,0
defa5e30-d6c7-4582-9ceb-03ff0fe7b93a,9 Ave @ 34 St,40.7534082474864,-73.9963142012874,Manhattan,12.6,medium,10,7,1
843a0580-a31d-4e5b-90c5-c3875afdfa96,3rd Camera North Bound BPU,40.703181,-74.016191,Manhattan,0.0,low,0,0,0
79e4e388-89f4-49ed-880f-390bb2b76651,QBB SOR @ 1 Ave,40.76006,-73.96167,Manhattan,1.0,low,1,0,0
a6811e67-15ac-4289-97be-9c6dd1ae1c75,QBB NOR @ 1 Ave,40.760158,-73.961567,Manhattan,3.0,low,3,0,0
fec41cf4-e167-48ae-9d40-785d8e86078d,MHB-16 Manhattan Colonade Entr,40.716139,-73.996063,Manhattan,11.9,medium,11,3,0
c733e881-862d-4874-9d00-9bfdc3b27cbc,Grand St @ Bowery,40.718427,-73.99483,Manhattan,9.0,medium,9,0,0
85809312-60f2-4a52-a694-82628529c05a,Central Park S @ Columbus Cr,40.7677366852749,-73.9814615249633,Manhattan,12.7,medium,10,9,0
6be5adfc-1912-4811-9a04-01c8866280bb,West St @ Murray,40.715249,-74.013364,Manhattan,2.3,low,2,1,0
874223a4-dc80-4764-8d91-1590cd3737d4,FDR Dr @ 90 St,40.777422,-73.942713,Manhattan,15.3,high,15,1,0
a9b2501d-062f-43f8-9419-f89faa4f36ba,Riverside Dr @ Washington Br ENT ramp,40.84337,-73.9444,Manhattan,7.0,medium,7,0,0
81db80c2-13fe-4ae7-8b47-c08aa42d512f,5 Ave @ 66 St,40.768651,-73.969814,Manhattan,8.9,medium,8,3,0
ac9ea7e9-4ab8-4188-be33-40266bcf9378,2 AVE @ 86 St,40.77787,-73.9518,Manhattan,5.2,medium,3,4,2
7c9ef8dd-7587-4e39-b486-13ef4c7e5721,Central Park West @ 100 St,40.79421,-73.962857,Manhattan,7.0,medium,7,0,0
a26130e0-3c9b-4f43-b253-209d80d441f8,62 St @ QBB Upper Level exit ramp,40.76215,-73.96203,Manhattan,2.0,low,2,0,0
a3058350-1552-459f-8379-2fd06895e70a,Delancey St @ Bowery St ,40.720317,-73.994016,Manhattan,2.9,low,2,3,0
90c74649-458d-4b5f-8f58-9ab77f03f4ad,Central Park West @ 77 St,40.779481,-73.973578,Manhattan,10.6,medium,10,2,0
e777e4b4-25cb-4c39-98fc-8d6b25cf7de7,Lexington Ave @ 53 St ,40.758387,-73.971014,Manhattan,5.9,medium,5,3,0
9561ad5f-0eda-460b-ab12-41caa4e0a91e,47 St Bet. 5 Ave @ Madison Ave- Manhattan,40.75632,-73.9777487,Manhattan,13.5,medium,12,5,0
ebec9de9-3f56-477a-a413-2e0a09b2b6ba,Worth Street @ Lafayette Street,40.715579,-74.003036,Manhattan,11.6,medium,11,2,0
ffae5a99-c403-41aa-9985-0633aee4aeff,"Henry Hudson pkwy @ Exit 14 ,165 St/ GWB  ramp",40.84148,-73.9455,Manhattan,10.0,medium,10,0,0
f9ed4dbb-7dd1-4b0c-80df-7f5586109599,Queens Midtown Tunnel @ 35 St exit,40.746038,-73.976804,Manhattan,9.0,medium,9,0,0
f388803c-7e1b-4d67-ad61-87b25934a8a2,10 Ave @ 23 St,40.747694,-74.004174,Manhattan,8.6,medium,8,2,0
a4c12003-9638-473d-bfe3-dddf509c80b8,6 Ave @ 58 St,40.765024,-73.976689,Manhattan,8.6,medium,8,2,0
a4bb497d-7e15-47c4-9787-374b013efbbe,Madison Ave @ 79 St,40.776331,-73.962123,Manhattan,16.0,high,16,0,0
aa85b894-336d-42bb-9801-0359e452f845,1 Ave @ 62 St,40.761501,-73.960542,Manhattan,4.0,low,4,0,0
a991a948-12b9-450a-a5ea-7ae01679f037,WBB -12 NIR-12 Manhattan Mid Span,40.71369,-73.972344,Manhattan,0.0,low,0,0,0
e029a178-4289-4914-bf64-109d43b0ae35,BB-27 South-West Manhattan Tower,40.707228,-73.998439,Manhattan,0.0,low,0,0,0
f9cb9d4c-10ad-42e4-8997-dbc9e12bd55a,E 14 St @ Irving Pl/Lexington Av,40.733978,-73.9888,Manhattan,3.9,low,2,3,2
b331d9d1-c081-4476-8302-83445ac196e7,Dyer Ave @ 42 Street,40.7589811180163,-73.9939438000961,Manhattan,6.0,medium,6,0,0
ee1b1d85-e8ce-485f-a539-12962933eb9f,7 Ave @ 34 St,40.7510195668227,-73.9906285955498,Manhattan,7.0,medium,7,0,0
f96c7b05-c0a1-4d3c-93ae-b025bdea422a,Dyer Ave @ W 34 St,40.754,-73.9976,Manhattan,12.2,medium,11,4,0
b5cf34ce-697e-42a1-b22f-8eb2c1f3e79e,1 Ave @ E. Houston St,40.723043,-73.988592,Manhattan,3.2,low,2,4,0
ecdddb78-10be-47c6-ba27-e5d9da6b9a22,Water St @ John St,40.706852,-74.004992,Manhattan,6.6,medium,6,2,0
e5f14a79-fe4c-450e-b81e-21d8c9e1ea9b,Harlem Rvr Dr (FDR) @ 166 St,40.836133,-73.934883,Manhattan,14.0,medium,14,0,0
ed12f2da-9f65-44f0-a162-123c412716c6,Canal Street @ Allen Street,40.7150861999536,-73.9925114202795,Manhattan,8.0,medium,8,0,0
f865d9bf-0062-4d43-9c16-2a862d8af4f0,9 Ave @ 45 St,40.760533,-73.991205,Manhattan,7.0,medium,7,0,0
c75873dc-16d0-4e9c-b5b5-1c6ede0b0b63,FDR @ E 6 St,40.721494,-73.974554,Manhattan,6.0,medium,6,0,0
c61490de-9ab7-4321-919c-cf8ad9ca5100,2 Ave @ 59 St (QBB),40.760978,-73.964082,Manhattan,13.6,medium,13,2,0
c65db13c-61ee-4e8c-859f-fa52a297114a,BB-27A Manhattan Tower South,40.707138,-73.998502,Manhattan,0.0,low,0,0,0
cb43382f-7b5f-43a7-918b-607a69b2fb3a,Pearl St @ Dover,40.709457,-74.00171,Manhattan,1.0,low,1,0,0
a69c70f4-cedf-440c-83f7-743e7a158d09,11 Ave @ W 40 St,40.759495,-73.999098,Manhattan,2.0,low,2,0,0
afff9762-e6d4-4b4d-a2e7-60c13763dd16,Bowery @ Cooper Sq & 4 St,40.727155,-73.991628,Manhattan,1.0,low,1,0,0
d47d2f63-cdc1-4f28-bc4c-e64ac07e4f1d,Union Sq @ 14 St,40.73483,-73.99087,Manhattan,8.1,medium,6,7,0
d7910856-9d2c-4142-b8cc-cbd6c4b3acac,Broadway @ 169 Street,40.841686,-73.939347,Manhattan,5.0,medium,5,0,0
e438c68c-c1e4-4fc1-9d1e-28cab8acb42a,Henry Hudson Pkwy @ 70 St,40.779679,-73.988462,Manhattan,9.0,medium,9,0,0
d4bbce49-b087-4524-a835-08cb253926a7,10 Ave @ 57 St,40.769126,-73.98858,Manhattan,9.9,medium,9,3,0
d8e022cc-c262-45ac-a939-8e86e20853fd,Ft Washington @ 178 St,40.848657,-73.939207,Manhattan,7.0,medium,7,0,0
e73b2210-e5e7-42c0-a48f-5ce07b28da43,Park Ave @ 96 St,40.786516,-73.952456,Manhattan,6.5,medium,6,0,1
eafc65f5-6ff9-4203-905f-3995b9fbc9eb,1 Ave @ 23 St,40.7368873405677,-73.9785319648825,Manhattan,2.3,low,2,1,0
e5f322e7-e38c-4a3c-9b1b-8df2cb459884,FDR @ 48 St,40.751693,-73.965239,Manhattan,7.0,medium,7,0,0
f0e5c9aa-7700-4918-834f-c106189bde4b,1 Ave @ 42 St,40.7488254014022,-73.9698439596283,Manhattan,3.1,low,2,2,1
ebac5b6e-bd3a-4046-926b-7446edab9bee,3 Ave @ E 14 St,40.733316,-73.987185,Manhattan,8.7,medium,7,4,1
f3c6fe0c-75c8-4ce9-ad9a-5b7eb8e9087e,1 Ave @ 86 St,40.776869,-73.94937,Manhattan,1.0,low,1,0,0
f5c6fd9c-8e5b-4c3c-8c3e-31233678f15b,Lexington Ave @ 96 St,40.785793,-73.951017,Manhattan,4.5,low,3,0,3
f2fbddd2-a5bb-45fe-93ef-2a9b9940bbd5,FDR Dr @ 131 ST (3 Ave Br),40.808367,-73.934622,Manhattan,9.5,medium,9,0,1
83bf2591-579d-415b-a0d4-fe39868b46d1,8 Ave @ 42 St,40.7572405048358,-73.9897804546602,Manhattan,12.2,medium,11,4,0
f3d82b25-6b10-44c7-ae89-30df075a7ac8,Broadway @ 46 St- Quad North,40.758722,-73.98536,Manhattan,1.8,low,1,1,1
f4d2c0f5-0148-45e7-95ba-a5185d8e8060,Park Ave @ 57 St,40.761615778381,-73.9707524905279,Manhattan,8.4,medium,7,3,1
e8a479f8-5170-4f1f-b258-b9745c966c71,Vanderbilt Ave @ E 45 St,40.754297,-73.976936,Manhattan,7.4,medium,5,8,0
f2a7f677-64db-4dd9-9810-82e4910c7799,5 Ave @ 84 St,40.780233,-73.961397,Manhattan,4.0,low,4,0,0
ea36992f-a3bf-4cce-8942-05ff04e2ae5f,Park Ave @ 23 St,40.740189,-73.986363,Manhattan,7.5,medium,6,5,0
f6799b6f-b7f9-451b-8c7a-eacc9e8c36a8,Lenox Ave @ 135 St,40.814104,-73.94086,Manhattan,9.3,medium,9,1,0
fc7db899-7a79-41f3-b9b1-b23ce64c5a5e,7 Ave @ 49 St,40.7604823513464,-73.983738054794,Manhattan,8.1,medium,7,2,1
fb31c502-9b4a-4c19-9b26-5b84a1a39ec3,Amsterdam Ave @ 79 St,40.783141,-73.978322,Manhattan,7.3,medium,5,1,4
f4e822f7-d2a2-4146-851c-04b2fa6d5265,5 Ave @ 42 St,40.7534920464028,-73.9808970054167,Manhattan,2.5,low,1,5,0
f8e7c70d-bdcb-4394-b55c-d9bcef891fba,11 Ave @ 42 St,40.7607911152618,-73.9982590769288,Manhattan,4.6,low,4,2,0
b6369867-aa5f-4df3-8af3-dcac2eb0dfc8,Canal St @ Broadway,40.719655,-74.001842,Manhattan,9.5,medium,8,5,0
af2b479e-ec78-46b0-be35-6bbbd1691460,1 ave @ 40 st,40.74759,-73.9708,Manhattan,6.3,medium,6,1,0
