camera_id,name,lat,lon,image_url,area,isOnline
25ad72fe-e74c-49af-b4c0-34c9eac14655,Canal St @ Greenwich St ( Holland Tunnel ),40.725039,-74.01009,https://webcams.nyctmc.org/api/cameras/25ad72fe-e74c-49af-b4c0-34c9eac14655/image,Manhattan,true
86d418ab-10bc-4b73-a283-153abffabb0f,West st and West Thames (Battery tunnel),40.70769,-74.01565,https://webcams.nyctmc.org/api/cameras/86d418ab-10bc-4b73-a283-153abffabb0f/image,Manhattan,true
6316453d-6161-4b98-a8e7-0e36c69d267c,2 Ave @ 74 St,40.770142,-73.957381,https://webcams.nyctmc.org/api/cameras/6316453d-6161-4b98-a8e7-0e36c69d267c/image,Manhattan,true
98b37dd5-bd64-4ace-add0-37f5135df600,St Nicholas Ave @ 125 St,40.810767,-73.952593,https://webcams.nyctmc.org/api/cameras/98b37dd5-bd64-4ace-add0-37f5135df600/image,Manhattan,true
1e627100-9bce-4e78-bcd3-736344a2236c,FDR Dr @ Brooklyn Bridge Exit NB,40.708446,-73.998459,https://webcams.nyctmc.org/api/cameras/1e627100-9bce-4e78-bcd3-736344a2236c/image,Manhattan,true
421960d6-54a8-4f12-a5ee-7a07390def4c,MADISON @ 57 ST,40.7622962700164,-73.9723570534941,https://webcams.nyctmc.org/api/cameras/421960d6-54a8-4f12-a5ee-7a07390def4c/image,Manhattan,true
37e2a4b6-2fbd-42f5-9d2d-130b664783f2,9 Ave @ 57 St,40.7679306900999,-73.9857235137761,https://webcams.nyctmc.org/api/cameras/37e2a4b6-2fbd-42f5-9d2d-130b664783f2/image,Manhattan,true
8ee72946-49e0-4f49-991d-4f52b1206ed7,Broadway @ 6 Ave / 33 St,40.749412,-73.98806,https://webcams.nyctmc.org/api/cameras/8ee72946-49e0-4f49-991d-4f52b1206ed7/image,Manhattan,true
957fc40e-675c-4121-a3bc-ca3c0a246831,10 Ave @ 49 St,40.764212,-73.992385,https://webcams.nyctmc.org/api/cameras/957fc40e-675c-4121-a3bc-ca3c0a246831/image,Manhattan,true
61890a52-c90e-41a1-b032-d5c6f39746d9,7 Ave @ 145 St,40.821639,-73.939078,https://webcams.nyctmc.org/api/cameras/61890a52-c90e-41a1-b032-d5c6f39746d9/image,Manhattan,true
5beee073-18a8-4349-af6b-75eff7a78371,Church Street @ Vesey,40.712078,-74.010108,https://webcams.nyctmc.org/api/cameras/5beee073-18a8-4349-af6b-75eff7a78371/image,Manhattan,true
6a85384f-d82e-4bff-b5f1-15c22cca70e6,8th Ave @ 33rd St,40.751512,-73.993913,https://webcams.nyctmc.org/api/cameras/6a85384f-d82e-4bff-b5f1-15c22cca70e6/image,Manhattan,true
9dbb3101-9918-4b61-946f-a34d7c7c662b,East Houston St @ Ave B,40.721437,-73.983838,https://webcams.nyctmc.org/api/cameras/9dbb3101-9918-4b61-946f-a34d7c7c662b/image,Manhattan,true
0267c1e2-6eaf-49d4-a063-df89e9242993,FDR Dr @ 79 St,40.770256,-73.947626,https://webcams.nyctmc.org/api/cameras/0267c1e2-6eaf-49d4-a063-df89e9242993/image,Manhattan,true
9bd74b87-32d1-4767-8081-86a2e83f28f2,12 Ave @ 42 St,40.761978792937,-74.0010637153985,https://webcams.nyctmc.org/api/cameras/9bd74b87-32d1-4767-8081-86a2e83f28f2/image,Manhattan,true
a409e9bd-6a0f-4cdc-81d8-290d5709dc74,FDR @ 38 St,40.7458,-73.9705,https://webcams.nyctmc.org/api/cameras/a409e9bd-6a0f-4cdc-81d8-290d5709dc74/image,Manhattan,true
5ed9017b-c053-4c5e-b858-752516683ada,Dyer Ave @ W 36 St,40.75516,-73.996557,https://webcams.nyctmc.org/api/cameras/5ed9017b-c053-4c5e-b858-752516683ada/image,Manhattan,true
7cfc551d-403d-46a8-aa74-89f472b7136b,Broadway @ Battery pl,40.70461,-74.0142,https://webcams.nyctmc.org/api/cameras/7cfc551d-403d-46a8-aa74-89f472b7136b/image,Manhattan,true
2a0021de-869a-4a31-b151-0be7f78d9c05,MHB-17 Manh LRW @ X OVER,40.712361,-73.993504,https://webcams.nyctmc.org/api/cameras/2a0021de-869a-4a31-b151-0be7f78d9c05/image,Manhattan,true
08e77bd0-c673-4303-b772-243fdee28d6c,BB-28A Manhattan Tower North,40.707365,-73.998188,https://webcams.nyctmc.org/api/cameras/08e77bd0-c673-4303-b772-243fdee28d6c/image,Manhattan,true
879ab924-18ac-4779-a681-395d73a0f0cc,Madison Ave @ E 44 St,40.754038,-73.97827,https://webcams.nyctmc.org/api/cameras/879ab924-18ac-4779-a681-395d73a0f0cc/image,Manhattan,true
0ff11926-fcf0-4e3b-8aea-ffc0ea4f2228,West Houston @ Hudson St,40.728739,-74.007137,https://webcams.nyctmc.org/api/cameras/0ff11926-fcf0-4e3b-8aea-ffc0ea4f2228/image,Manhattan,true
17855127-7fe2-45d4-920c-ed14e80ec4d7,Third Ave Bridge,40.807061,-73.933681,https://webcams.nyctmc.org/api/cameras/17855127-7fe2-45d4-920c-ed14e80ec4d7/image,Manhattan,true
4f3f56e3-f68e-4b60-a4ba-153ecb9094f7,6 AVE @ 50 St,40.75994,-73.9805,https://webcams.nyctmc.org/api/cameras/4f3f56e3-f68e-4b60-a4ba-153ecb9094f7/image,Manhattan,true
16de4b9a-83fe-4d11-91cd-d775cc1e559c,FDR Dr @ 111 ST,40.791666,-73.935403,https://webcams.nyctmc.org/api/cameras/16de4b9a-83fe-4d11-91cd-d775cc1e559c/image,Manhattan,true
7a6da464-d347-438c-b599-818760cc218b,11 Ave @ 49 St,40.765188,-73.99499,https://webcams.nyctmc.org/api/cameras/7a6da464-d347-438c-b599-818760cc218b/image,Manhattan,true
6c2996f1-3d8f-44a9-8ce0-a827ae8d3680,FDR @ 145 St,40.81961,-73.9342,https://webcams.nyctmc.org/api/cameras/6c2996f1-3d8f-44a9-8ce0-a827ae8d3680/image,Manhattan,true
0b0cbcfb-7c14-4b94-8bac-be494472c396,Amsterdam @ 86 St,40.787693,-73.975016,https://webcams.nyctmc.org/api/cameras/0b0cbcfb-7c14-4b94-8bac-be494472c396/image,Manhattan,true
bf8404ae-6ab7-47a1-8b3e-2f57f537a71f,5 Ave @ 96 St,40.787916,-73.955752,https://webcams.nyctmc.org/api/cameras/bf8404ae-6ab7-47a1-8b3e-2f57f537a71f/image,Manhattan,true
4048d465-2272-446e-bccb-c49ea6d62bd3,FDR Dr @ BPU Entrance,40.701797,-74.010764,https://webcams.nyctmc.org/api/cameras/4048d465-2272-446e-bccb-c49ea6d62bd3/image,Manhattan,true
3546896d-d4c6-4966-8a43-2fe62e26526f,E 8 St @ Lafayette St,40.730175,-73.991076,https://webcams.nyctmc.org/api/cameras/3546896d-d4c6-4966-8a43-2fe62e26526f/image,Manhattan,true
28107d1c-08da-4cd3-9777-09471ca30225,Henry Hudson Pkwy @ 96 St,40.795618,-73.976183,https://webcams.nyctmc.org/api/cameras/28107d1c-08da-4cd3-9777-09471ca30225/image,Manhattan,true
24c402b2-915d-49f8-9529-f723a171c134,FDR @ Grand St,40.713209,-73.977491,https://webcams.nyctmc.org/api/cameras/24c402b2-915d-49f8-9529-f723a171c134/image,Manhattan,true
3dc1adcd-7a47-45c3-a667-9d8fae9fdcd0,8 Ave @ 14 St,40.7397525513578,-74.0025212013102,https://webcams.nyctmc.org/api/cameras/3dc1adcd-7a47-45c3-a667-9d8fae9fdcd0/image,Manhattan,true
02d7db8e-481d-477e-9cdb-a2b6c6ec1ca3,2 Ave @ E 14 St,40.732373,-73.984954,https://webcams.nyctmc.org/api/cameras/02d7db8e-481d-477e-9cdb-a2b6c6ec1ca3/image,Manhattan,true
5efba010-6a58-4df5-ae2c-ef1eda48fad0,West street underpass entrance,40.70858,-74.0153,https://webcams.nyctmc.org/api/cameras/5efba010-6a58-4df5-ae2c-ef1eda48fad0/image,Manhattan,true
936d479d-402f-468a-b1c6-b2c2a68a0b4c,Harlem River Dr Ramp @ Before GWB & Amst_179St Exit,40.84359,-73.9315,https://webcams.nyctmc.org/api/cameras/936d479d-402f-468a-b1c6-b2c2a68a0b4c/image,Manhattan,true
180dcc87-d861-43e3-8898-9ad5ee1a26a9,Lexington Ave @ 57 ST,40.7609271914359,-73.9691468531185,https://webcams.nyctmc.org/api/cameras/180dcc87-d861-43e3-8898-9ad5ee1a26a9/image,Manhattan,true
0b4bd3d3-1741-49b3-87cc-d0960fa5f424,Lexington Ave @ 34 St,40.7464005840423,-73.9797313879486,https://webcams.nyctmc.org/api/cameras/0b4bd3d3-1741-49b3-87cc-d0960fa5f424/image,Manhattan,true
58ca7f66-a60c-4b2d-9cb5-a68e8ac545ac,Varick st @ Broome st,40.724402,-74.006047,https://webcams.nyctmc.org/api/cameras/58ca7f66-a60c-4b2d-9cb5-a68e8ac545ac/image,Manhattan,true
48cd1b5b-f361-4683-9d83-492d4789d7ea,Grand St @ Allen St,40.717382,-73.991308,https://webcams.nyctmc.org/api/cameras/48cd1b5b-f361-4683-9d83-492d4789d7ea/image,Manhattan,true
63930c04-926c-4730-821e-95b486513843,RT. 9A @ N. Moore St,40.720319,-74.012171,https://webcams.nyctmc.org/api/cameras/63930c04-926c-4730-821e-95b486513843/image,Manhattan,true
22df28bd-413a-4847-9bb7-35a36c914264,1st camera North Bound BPU -148.51,40.701349,-74.012679,https://webcams.nyctmc.org/api/cameras/22df28bd-413a-4847-9bb7-35a36c914264/image,Manhattan,true
9aeb8a21-e4be-459a-ac9c-9ac282f0f929,1 Avenue @ East 60 Street,40.760204,-73.961502,https://webcams.nyctmc.org/api/cameras/9aeb8a21-e4be-459a-ac9c-9ac282f0f929/image,Manhattan,true
9bb33444-d2ec-47bd-952a-174f87013736,7 AVE / ADAM CLAYTON POWELL BLVD@ 125 St,40.80896,-73.9483,https://webcams.nyctmc.org/api/cameras/9bb33444-d2ec-47bd-952a-174f87013736/image,Manhattan,true
30bcfac8-ebd1-40c7-ae4c-1d93113bd465,BB-21 North Rdwy @ Above South St,40.708272,-73.999488,https://webcams.nyctmc.org/api/cameras/30bcfac8-ebd1-40c7-ae4c-1d93113bd465/image,Manhattan,true
6a49e889-4397-4c5a-a942-2225c1f1c5e7,C4-WST-07-Med_at_W.23rd_St,40.749346,-74.008089,https://webcams.nyctmc.org/api/cameras/6a49e889-4397-4c5a-a942-2225c1f1c5e7/image,Manhattan,true
9fda4742-9a18-4a32-b090-8825b201f0d5,FDR Drive @ 124 St,40.799477,-73.929293,https://webcams.nyctmc.org/api/cameras/9fda4742-9a18-4a32-b090-8825b201f0d5/image,Manhattan,true
8cd15417-5b79-4065-9165-4b6ff0ff3f53,Broadway @ 46 St- Quad West,40.75872,-73.98539,https://webcams.nyctmc.org/api/cameras/8cd15417-5b79-4065-9165-4b6ff0ff3f53/image,Manhattan,true
3486cafa-aab2-418a-baa4-89dcc438e8c9,5 Ave @ 23 St,40.7415700588724,-73.9895780597063,https://webcams.nyctmc.org/api/cameras/3486cafa-aab2-418a-baa4-89dcc438e8c9/image,Manhattan,true
35a808cf-7e4d-4ca5-891d-36ac48518662,West Side HWY BPU Entrance -148.54,40.7051851,-74.0166288,https://webcams.nyctmc.org/api/cameras/35a808cf-7e4d-4ca5-891d-36ac48518662/image,Manhattan,true
73b66e92-508f-407c-bada-883ab992fde0,Broadway @ Vesey St,40.711408,-74.008688,https://webcams.nyctmc.org/api/cameras/73b66e92-508f-407c-bada-883ab992fde0/image,Manhattan,true
aacb43bf-ed37-44c6-a2fe-8449a7851306,5 Ave @ 35 St ,40.749128,-73.984083,https://webcams.nyctmc.org/api/cameras/aacb43bf-ed37-44c6-a2fe-8449a7851306/image,Manhattan,true
96be7098-dda4-42da-bfe2-55bc5c6b94fb,Baxter St @ Canal Street,40.7175537302479,-73.999310720446,https://webcams.nyctmc.org/api/cameras/96be7098-dda4-42da-bfe2-55bc5c6b94fb/image,Manhattan,true
0c9a2836-c408-48d3-85c7-1977c33d9133,Broadway @ 46 St,40.758741,-73.985437,https://webcams.nyctmc.org/api/cameras/0c9a2836-c408-48d3-85c7-1977c33d9133/image,Manhattan,true
b03d3f18-928f-4fcf-b0f5-bbd18314f492,12 Ave @ W 49 St,40.766158,-73.997147,https://webcams.nyctmc.org/api/cameras/b03d3f18-928f-4fcf-b0f5-bbd18314f492/image,Manhattan,true
404fac12-9b5c-430b-a01b-12b50d39521c,9 Ave @ 49 St,40.7628734544829,-73.9894306186342,https://webcams.nyctmc.org/api/cameras/404fac12-9b5c-430b-a01b-12b50d39521c/image,Manhattan,true
beda95e2-f7d1-43a3-9a8b-7ab89e03f296,FDR Dr @ Catherine Street,40.708979,-73.996036,https://webcams.nyctmc.org/api/cameras/beda95e2-f7d1-43a3-9a8b-7ab89e03f296/image,Manhattan,true
